,,0
551,Unnamed: 0,112
551,PassengerId,552
551,Survived,0
551,Pclass,2
551,Name,"Sharp, Mr. Percival James R"
551,Sex,male
551,Age,27.0
551,SibSp,0.0
551,Parch,0.0
551,Ticket,244358
551,Fare,26.0
551,Embarked,S
552,Unnamed: 0,113
552,PassengerId,553
552,Survived,0
552,Pclass,3
552,Name,"O'Brien, Mr. Timothy"
552,Sex,male
552,SibSp,0.0
552,Parch,0.0
552,Ticket,330979
552,Fare,7.8292
552,Embarked,Q
553,Unnamed: 0,114
553,PassengerId,554
553,Survived,1
553,Pclass,3
553,Name,"Leeni, Mr. Fahim (""Philip Zenni"")"
553,Sex,male
553,Age,22.0
553,SibSp,0.0
553,Parch,0.0
553,Ticket,2620
553,Fare,7.225
553,Embarked,C
554,Unnamed: 0,115
554,PassengerId,555
554,Survived,1
554,Pclass,3
554,Name,"Ohman, Miss. Velin"
554,Sex,female
554,Age,22.0
554,SibSp,0.0
554,Parch,0.0
554,Ticket,347085
554,Fare,7.775
554,Embarked,S
555,Unnamed: 0,116
555,PassengerId,556
555,Survived,0
555,Pclass,1
555,Name,"Wright, Mr. George"
555,Sex,male
555,Age,62.0
555,SibSp,0.0
555,Parch,0.0
555,Ticket,113807
555,Fare,26.55
555,Embarked,S
556,Unnamed: 0,117
556,PassengerId,557
556,Survived,1
556,Pclass,1
556,Name,"Duff Gordon, Lady. (Lucille Christiana Sutherland) (""Mrs Morgan"")"
556,Sex,female
556,Age,48.0
556,SibSp,1.0
556,Parch,0.0
556,Ticket,11755
556,Fare,39.6
556,Cabin,A16
556,Embarked,C
557,Unnamed: 0,118
557,PassengerId,558
557,Survived,0
557,Pclass,1
557,Name,"Robbins, Mr. Victor"
557,Sex,male
557,SibSp,0.0
557,Parch,0.0
557,Ticket,PC 17757
557,Fare,227.525
557,Embarked,C
558,Unnamed: 0,119
558,PassengerId,559
558,Survived,1
558,Pclass,1
558,Name,"Taussig, Mrs. Emil (Tillie Mandelbaum)"
558,Sex,female
558,Age,39.0
558,SibSp,1.0
558,Parch,1.0
558,Ticket,110413
558,Fare,79.65
558,Cabin,E67
558,Embarked,S
559,Unnamed: 0,120
559,PassengerId,560
559,Survived,1
559,Pclass,3
559,Name,"de Messemaeker, Mrs. Guillaume Joseph (Emma)"
559,Sex,female
559,Age,36.0
559,SibSp,1.0
559,Parch,0.0
559,Ticket,345572
559,Fare,17.4
559,Embarked,S
560,Unnamed: 0,121
560,PassengerId,561
560,Survived,0
560,Pclass,3
560,Name,"Morrow, Mr. Thomas Rowan"
560,Sex,male
560,SibSp,0.0
560,Parch,0.0
560,Ticket,372622
560,Fare,7.75
560,Embarked,Q
561,Unnamed: 0,122
561,PassengerId,562
561,Survived,0
561,Pclass,3
561,Name,"Sivic, Mr. Husein"
561,Sex,male
561,Age,40.0
561,SibSp,0.0
561,Parch,0.0
561,Ticket,349251
561,Fare,7.8958
561,Embarked,S
562,Unnamed: 0,123
562,PassengerId,563
562,Survived,0
562,Pclass,2
562,Name,"Norman, Mr. Robert Douglas"
562,Sex,male
562,Age,28.0
562,SibSp,0.0
562,Parch,0.0
562,Ticket,218629
562,Fare,13.5
562,Embarked,S
563,Unnamed: 0,124
563,PassengerId,564
563,Survived,0
563,Pclass,3
563,Name,"Simmons, Mr. John"
563,Sex,male
563,SibSp,0.0
563,Parch,0.0
563,Ticket,SOTON/OQ 392082
563,Fare,8.05
563,Embarked,S
564,Unnamed: 0,125
564,PassengerId,565
564,Survived,0
564,Pclass,3
564,Name,"Meanwell, Miss. (Marion Ogden)"
564,Sex,female
564,SibSp,0.0
564,Parch,0.0
564,Ticket,SOTON/O.Q. 392087
564,Fare,8.05
564,Embarked,S
565,Unnamed: 0,126
565,PassengerId,566
565,Survived,0
565,Pclass,3
565,Name,"Davies, Mr. Alfred J"
565,Sex,male
565,Age,24.0
565,SibSp,2.0
565,Parch,0.0
565,Ticket,A/4 48871
565,Fare,24.15
565,Embarked,S
566,Unnamed: 0,127
566,PassengerId,567
566,Survived,0
566,Pclass,3
566,Name,"Stoytcheff, Mr. Ilia"
566,Sex,male
566,Age,19.0
566,SibSp,0.0
566,Parch,0.0
566,Ticket,349205
566,Fare,7.8958
566,Embarked,S
567,Unnamed: 0,128
567,PassengerId,568
567,Survived,0
567,Pclass,3
567,Name,"Palsson, Mrs. Nils (Alma Cornelia Berglund)"
567,Sex,female
567,Age,29.0
567,SibSp,0.0
567,Parch,4.0
567,Ticket,349909
567,Fare,21.075
567,Embarked,S
568,Unnamed: 0,129
568,PassengerId,569
568,Survived,0
568,Pclass,3
568,Name,"Doharr, Mr. Tannous"
568,Sex,male
568,SibSp,0.0
568,Parch,0.0
568,Ticket,2686
568,Fare,7.2292
568,Embarked,C
569,Unnamed: 0,130
569,PassengerId,570
569,Survived,1
569,Pclass,3
569,Name,"Jonsson, Mr. Carl"
569,Sex,male
569,Age,32.0
569,SibSp,0.0
569,Parch,0.0
569,Ticket,350417
569,Fare,7.8542
569,Embarked,S
570,Unnamed: 0,131
570,PassengerId,571
570,Survived,1
570,Pclass,2
570,Name,"Harris, Mr. George"
570,Sex,male
570,Age,62.0
570,SibSp,0.0
570,Parch,0.0
570,Ticket,S.W./PP 752
570,Fare,10.5
570,Embarked,S
571,Unnamed: 0,132
571,PassengerId,572
571,Survived,1
571,Pclass,1
571,Name,"Appleton, Mrs. Edward Dale (Charlotte Lamson)"
571,Sex,female
571,Age,53.0
571,SibSp,2.0
571,Parch,0.0
571,Ticket,11769
571,Fare,51.4792
571,Cabin,C101
571,Embarked,S
572,Unnamed: 0,133
572,PassengerId,573
572,Survived,1
572,Pclass,1
572,Name,"Flynn, Mr. John Irwin (""Irving"")"
572,Sex,male
572,Age,36.0
572,SibSp,0.0
572,Parch,0.0
572,Ticket,PC 17474
572,Fare,26.3875
572,Cabin,E25
572,Embarked,S
573,Unnamed: 0,134
573,PassengerId,574
573,Survived,1
573,Pclass,3
573,Name,"Kelly, Miss. Mary"
573,Sex,female
573,SibSp,0.0
573,Parch,0.0
573,Ticket,14312
573,Fare,7.75
573,Embarked,Q
574,Unnamed: 0,135
574,PassengerId,575
574,Survived,0
574,Pclass,3
574,Name,"Rush, Mr. Alfred George John"
574,Sex,male
574,Age,16.0
574,SibSp,0.0
574,Parch,0.0
574,Ticket,A/4. 20589
574,Fare,8.05
574,Embarked,S
575,Unnamed: 0,136
575,PassengerId,576
575,Survived,0
575,Pclass,3
575,Name,"Patchett, Mr. George"
575,Sex,male
575,Age,19.0
575,SibSp,0.0
575,Parch,0.0
575,Ticket,358585
575,Fare,14.5
575,Embarked,S
576,Unnamed: 0,137
576,PassengerId,577
576,Survived,1
576,Pclass,2
576,Name,"Garside, Miss. Ethel"
576,Sex,female
576,Age,34.0
576,SibSp,0.0
576,Parch,0.0
576,Ticket,243880
576,Fare,13.0
576,Embarked,S
577,Unnamed: 0,138
577,PassengerId,578
577,Survived,1
577,Pclass,1
577,Name,"Silvey, Mrs. William Baird (Alice Munger)"
577,Sex,female
577,Age,39.0
577,SibSp,1.0
577,Parch,0.0
577,Ticket,13507
577,Fare,55.9
577,Cabin,E44
577,Embarked,S
578,Unnamed: 0,139
578,PassengerId,579
578,Survived,0
578,Pclass,3
578,Name,"Caram, Mrs. Joseph (Maria Elias)"
578,Sex,female
578,SibSp,1.0
578,Parch,0.0
578,Ticket,2689
578,Fare,14.4583
578,Embarked,C
579,Unnamed: 0,140
579,PassengerId,580
579,Survived,1
579,Pclass,3
579,Name,"Jussila, Mr. Eiriik"
579,Sex,male
579,Age,32.0
579,SibSp,0.0
579,Parch,0.0
579,Ticket,STON/O 2. 3101286
579,Fare,7.925
579,Embarked,S
580,Unnamed: 0,141
580,PassengerId,581
580,Survived,1
580,Pclass,2
580,Name,"Christy, Miss. Julie Rachel"
580,Sex,female
580,Age,25.0
580,SibSp,1.0
580,Parch,1.0
580,Ticket,237789
580,Fare,30.0
580,Embarked,S
581,Unnamed: 0,142
581,PassengerId,582
581,Survived,1
581,Pclass,1
581,Name,"Thayer, Mrs. John Borland (Marian Longstreth Morris)"
581,Sex,female
581,Age,39.0
581,SibSp,1.0
581,Parch,1.0
581,Ticket,17421
581,Fare,110.8833
581,Cabin,C68
581,Embarked,C
582,Unnamed: 0,143
582,PassengerId,583
582,Survived,0
582,Pclass,2
582,Name,"Downton, Mr. William James"
582,Sex,male
582,Age,54.0
582,SibSp,0.0
582,Parch,0.0
582,Ticket,28403
582,Fare,26.0
582,Embarked,S
583,Unnamed: 0,144
583,PassengerId,584
583,Survived,0
583,Pclass,1
583,Name,"Ross, Mr. John Hugo"
583,Sex,male
583,Age,36.0
583,SibSp,0.0
583,Parch,0.0
583,Ticket,13049
583,Fare,40.125
583,Cabin,A10
583,Embarked,C
584,Unnamed: 0,145
584,PassengerId,585
584,Survived,0
584,Pclass,3
584,Name,"Paulner, Mr. Uscher"
584,Sex,male
584,SibSp,0.0
584,Parch,0.0
584,Ticket,3411
584,Fare,8.7125
584,Embarked,C
585,Unnamed: 0,146
585,PassengerId,586
585,Survived,1
585,Pclass,1
585,Name,"Taussig, Miss. Ruth"
585,Sex,female
585,Age,18.0
585,SibSp,0.0
585,Parch,2.0
585,Ticket,110413
585,Fare,79.65
585,Cabin,E68
585,Embarked,S
586,Unnamed: 0,147
586,PassengerId,587
586,Survived,0
586,Pclass,2
586,Name,"Jarvis, Mr. John Denzil"
586,Sex,male
586,Age,47.0
586,SibSp,0.0
586,Parch,0.0
586,Ticket,237565
586,Fare,15.0
586,Embarked,S
587,Unnamed: 0,148
587,PassengerId,588
587,Survived,1
587,Pclass,1
587,Name,"Frolicher-Stehli, Mr. Maxmillian"
587,Sex,male
587,Age,60.0
587,SibSp,1.0
587,Parch,1.0
587,Ticket,13567
587,Fare,79.2
587,Cabin,B41
587,Embarked,C
588,Unnamed: 0,149
588,PassengerId,589
588,Survived,0
588,Pclass,3
588,Name,"Gilinski, Mr. Eliezer"
588,Sex,male
588,Age,22.0
588,SibSp,0.0
588,Parch,0.0
588,Ticket,14973
588,Fare,8.05
588,Embarked,S
589,Unnamed: 0,150
589,PassengerId,590
589,Survived,0
589,Pclass,3
589,Name,"Murdlin, Mr. Joseph"
589,Sex,male
589,SibSp,0.0
589,Parch,0.0
589,Ticket,A./5. 3235
589,Fare,8.05
589,Embarked,S
590,Unnamed: 0,151
590,PassengerId,591
590,Survived,0
590,Pclass,3
590,Name,"Rintamaki, Mr. Matti"
590,Sex,male
590,Age,35.0
590,SibSp,0.0
590,Parch,0.0
590,Ticket,STON/O 2. 3101273
590,Fare,7.125
590,Embarked,S
591,Unnamed: 0,152
591,PassengerId,592
591,Survived,1
591,Pclass,1
591,Name,"Stephenson, Mrs. Walter Bertram (Martha Eustis)"
591,Sex,female
591,Age,52.0
591,SibSp,1.0
591,Parch,0.0
591,Ticket,36947
591,Fare,78.2667
591,Cabin,D20
591,Embarked,C
592,Unnamed: 0,153
592,PassengerId,593
592,Survived,0
592,Pclass,3
592,Name,"Elsbury, Mr. William James"
592,Sex,male
592,Age,47.0
592,SibSp,0.0
592,Parch,0.0
592,Ticket,A/5 3902
592,Fare,7.25
592,Embarked,S
593,Unnamed: 0,154
593,PassengerId,594
593,Survived,0
593,Pclass,3
593,Name,"Bourke, Miss. Mary"
593,Sex,female
593,SibSp,0.0
593,Parch,2.0
593,Ticket,364848
593,Fare,7.75
593,Embarked,Q
594,Unnamed: 0,155
594,PassengerId,595
594,Survived,0
594,Pclass,2
594,Name,"Chapman, Mr. John Henry"
594,Sex,male
594,Age,37.0
594,SibSp,1.0
594,Parch,0.0
594,Ticket,SC/AH 29037
594,Fare,26.0
594,Embarked,S
595,Unnamed: 0,156
595,PassengerId,596
595,Survived,0
595,Pclass,3
595,Name,"Van Impe, Mr. Jean Baptiste"
595,Sex,male
595,Age,36.0
595,SibSp,1.0
595,Parch,1.0
595,Ticket,345773
595,Fare,24.15
595,Embarked,S
596,Unnamed: 0,157
596,PassengerId,597
596,Survived,1
596,Pclass,2
596,Name,"Leitch, Miss. Jessie Wills"
596,Sex,female
596,SibSp,0.0
596,Parch,0.0
596,Ticket,248727
596,Fare,33.0
596,Embarked,S
597,Unnamed: 0,158
597,PassengerId,598
597,Survived,0
597,Pclass,3
597,Name,"Johnson, Mr. Alfred"
597,Sex,male
597,Age,49.0
597,SibSp,0.0
597,Parch,0.0
597,Ticket,LINE
597,Fare,0.0
597,Embarked,S
598,Unnamed: 0,159
598,PassengerId,599
598,Survived,0
598,Pclass,3
598,Name,"Boulos, Mr. Hanna"
598,Sex,male
598,SibSp,0.0
598,Parch,0.0
598,Ticket,2664
598,Fare,7.225
598,Embarked,C
599,Unnamed: 0,160
599,PassengerId,600
599,Survived,1
599,Pclass,1
599,Name,"Duff Gordon, Sir. Cosmo Edmund (""Mr Morgan"")"
599,Sex,male
599,Age,49.0
599,SibSp,1.0
599,Parch,0.0
599,Ticket,PC 17485
599,Fare,56.9292
599,Cabin,A20
599,Embarked,C
600,Unnamed: 0,161
600,PassengerId,601
600,Survived,1
600,Pclass,2
600,Name,"Jacobsohn, Mrs. Sidney Samuel (Amy Frances Christy)"
600,Sex,female
600,Age,24.0
600,SibSp,2.0
600,Parch,1.0
600,Ticket,243847
600,Fare,27.0
600,Embarked,S
601,Unnamed: 0,162
601,PassengerId,602
601,Survived,0
601,Pclass,3
601,Name,"Slabenoff, Mr. Petco"
601,Sex,male
601,SibSp,0.0
601,Parch,0.0
601,Ticket,349214
601,Fare,7.8958
601,Embarked,S
602,Unnamed: 0,163
602,PassengerId,603
602,Survived,0
602,Pclass,1
602,Name,"Harrington, Mr. Charles H"
602,Sex,male
602,SibSp,0.0
602,Parch,0.0
602,Ticket,113796
602,Fare,42.4
602,Embarked,S
603,Unnamed: 0,164
603,PassengerId,604
603,Survived,0
603,Pclass,3
603,Name,"Torber, Mr. Ernst William"
603,Sex,male
603,Age,44.0
603,SibSp,0.0
603,Parch,0.0
603,Ticket,364511
603,Fare,8.05
603,Embarked,S
604,Unnamed: 0,165
604,PassengerId,605
604,Survived,1
604,Pclass,1
604,Name,"Homer, Mr. Harry (""Mr E Haven"")"
604,Sex,male
604,Age,35.0
604,SibSp,0.0
604,Parch,0.0
604,Ticket,111426
604,Fare,26.55
604,Embarked,C
605,Unnamed: 0,166
605,PassengerId,606
605,Survived,0
605,Pclass,3
605,Name,"Lindell, Mr. Edvard Bengtsson"
605,Sex,male
605,Age,36.0
605,SibSp,1.0
605,Parch,0.0
605,Ticket,349910
605,Fare,15.55
605,Embarked,S
606,Unnamed: 0,167
606,PassengerId,607
606,Survived,0
606,Pclass,3
606,Name,"Karaic, Mr. Milan"
606,Sex,male
606,Age,30.0
606,SibSp,0.0
606,Parch,0.0
606,Ticket,349246
606,Fare,7.8958
606,Embarked,S
607,Unnamed: 0,168
607,PassengerId,608
607,Survived,1
607,Pclass,1
607,Name,"Daniel, Mr. Robert Williams"
607,Sex,male
607,Age,27.0
607,SibSp,0.0
607,Parch,0.0
607,Ticket,113804
607,Fare,30.5
607,Embarked,S
608,Unnamed: 0,169
608,PassengerId,609
608,Survived,1
608,Pclass,2
608,Name,"Laroche, Mrs. Joseph (Juliette Marie Louise Lafargue)"
608,Sex,female
608,Age,22.0
608,SibSp,1.0
608,Parch,2.0
608,Ticket,SC/Paris 2123
608,Fare,41.5792
608,Embarked,C
609,Unnamed: 0,170
609,PassengerId,610
609,Survived,1
609,Pclass,1
609,Name,"Shutes, Miss. Elizabeth W"
609,Sex,female
609,Age,40.0
609,SibSp,0.0
609,Parch,0.0
609,Ticket,PC 17582
609,Fare,153.4625
609,Cabin,C125
609,Embarked,S
610,Unnamed: 0,171
610,PassengerId,611
610,Survived,0
610,Pclass,3
610,Name,"Andersson, Mrs. Anders Johan (Alfrida Konstantia Brogren)"
610,Sex,female
610,Age,39.0
610,SibSp,1.0
610,Parch,5.0
610,Ticket,347082
610,Fare,31.275
610,Embarked,S
611,Unnamed: 0,172
611,PassengerId,612
611,Survived,0
611,Pclass,3
611,Name,"Jardin, Mr. Jose Neto"
611,Sex,male
611,SibSp,0.0
611,Parch,0.0
611,Ticket,SOTON/O.Q. 3101305
611,Fare,7.05
611,Embarked,S
612,Unnamed: 0,173
612,PassengerId,613
612,Survived,1
612,Pclass,3
612,Name,"Murphy, Miss. Margaret Jane"
612,Sex,female
612,SibSp,1.0
612,Parch,0.0
612,Ticket,367230
612,Fare,15.5
612,Embarked,Q
613,Unnamed: 0,174
613,PassengerId,614
613,Survived,0
613,Pclass,3
613,Name,"Horgan, Mr. John"
613,Sex,male
613,SibSp,0.0
613,Parch,0.0
613,Ticket,370377
613,Fare,7.75
613,Embarked,Q
614,Unnamed: 0,175
614,PassengerId,615
614,Survived,0
614,Pclass,3
614,Name,"Brocklebank, Mr. William Alfred"
614,Sex,male
614,Age,35.0
614,SibSp,0.0
614,Parch,0.0
614,Ticket,364512
614,Fare,8.05
614,Embarked,S
615,Unnamed: 0,176
615,PassengerId,616
615,Survived,1
615,Pclass,2
615,Name,"Herman, Miss. Alice"
615,Sex,female
615,Age,24.0
615,SibSp,1.0
615,Parch,2.0
615,Ticket,220845
615,Fare,65.0
615,Embarked,S
616,Unnamed: 0,177
616,PassengerId,617
616,Survived,0
616,Pclass,3
616,Name,"Danbom, Mr. Ernst Gilbert"
616,Sex,male
616,Age,34.0
616,SibSp,1.0
616,Parch,1.0
616,Ticket,347080
616,Fare,14.4
616,Embarked,S
617,Unnamed: 0,178
617,PassengerId,618
617,Survived,0
617,Pclass,3
617,Name,"Lobb, Mrs. William Arthur (Cordelia K Stanlick)"
617,Sex,female
617,Age,26.0
617,SibSp,1.0
617,Parch,0.0
617,Ticket,A/5. 3336
617,Fare,16.1
617,Embarked,S
618,Unnamed: 0,179
618,PassengerId,619
618,Survived,1
618,Pclass,2
618,Name,"Becker, Miss. Marion Louise"
618,Sex,female
618,Age,4.0
618,SibSp,2.0
618,Parch,1.0
618,Ticket,230136
618,Fare,39.0
618,Cabin,F4
618,Embarked,S
619,Unnamed: 0,180
619,PassengerId,620
619,Survived,0
619,Pclass,2
619,Name,"Gavey, Mr. Lawrence"
619,Sex,male
619,Age,26.0
619,SibSp,0.0
619,Parch,0.0
619,Ticket,31028
619,Fare,10.5
619,Embarked,S
620,Unnamed: 0,181
620,PassengerId,621
620,Survived,0
620,Pclass,3
620,Name,"Yasbeck, Mr. Antoni"
620,Sex,male
620,Age,27.0
620,SibSp,1.0
620,Parch,0.0
620,Ticket,2659
620,Fare,14.4542
620,Embarked,C
621,Unnamed: 0,182
621,PassengerId,622
621,Survived,1
621,Pclass,1
621,Name,"Kimball, Mr. Edwin Nelson Jr"
621,Sex,male
621,Age,42.0
621,SibSp,1.0
621,Parch,0.0
621,Ticket,11753
621,Fare,52.5542
621,Cabin,D19
621,Embarked,S
622,Unnamed: 0,183
622,PassengerId,623
622,Survived,1
622,Pclass,3
622,Name,"Nakid, Mr. Sahid"
622,Sex,male
622,Age,20.0
622,SibSp,1.0
622,Parch,1.0
622,Ticket,2653
622,Fare,15.7417
622,Embarked,C
623,Unnamed: 0,184
623,PassengerId,624
623,Survived,0
623,Pclass,3
623,Name,"Hansen, Mr. Henry Damsgaard"
623,Sex,male
623,Age,21.0
623,SibSp,0.0
623,Parch,0.0
623,Ticket,350029
623,Fare,7.8542
623,Embarked,S
624,Unnamed: 0,185
624,PassengerId,625
624,Survived,0
624,Pclass,3
624,Name,"Bowen, Mr. David John ""Dai"""
624,Sex,male
624,Age,21.0
624,SibSp,0.0
624,Parch,0.0
624,Ticket,54636
624,Fare,16.1
624,Embarked,S
625,Unnamed: 0,186
625,PassengerId,626
625,Survived,0
625,Pclass,1
625,Name,"Sutton, Mr. Frederick"
625,Sex,male
625,Age,61.0
625,SibSp,0.0
625,Parch,0.0
625,Ticket,36963
625,Fare,32.3208
625,Cabin,D50
625,Embarked,S
626,Unnamed: 0,187
626,PassengerId,627
626,Survived,0
626,Pclass,2
626,Name,"Kirkland, Rev. Charles Leonard"
626,Sex,male
626,Age,57.0
626,SibSp,0.0
626,Parch,0.0
626,Ticket,219533
626,Fare,12.35
626,Embarked,Q
627,Unnamed: 0,188
627,PassengerId,628
627,Survived,1
627,Pclass,1
627,Name,"Longley, Miss. Gretchen Fiske"
627,Sex,female
627,Age,21.0
627,SibSp,0.0
627,Parch,0.0
627,Ticket,13502
627,Fare,77.9583
627,Cabin,D9
627,Embarked,S
628,Unnamed: 0,189
628,PassengerId,629
628,Survived,0
628,Pclass,3
628,Name,"Bostandyeff, Mr. Guentcho"
628,Sex,male
628,Age,26.0
628,SibSp,0.0
628,Parch,0.0
628,Ticket,349224
628,Fare,7.8958
628,Embarked,S
629,Unnamed: 0,190
629,PassengerId,630
629,Survived,0
629,Pclass,3
629,Name,"O'Connell, Mr. Patrick D"
629,Sex,male
629,SibSp,0.0
629,Parch,0.0
629,Ticket,334912
629,Fare,7.7333
629,Embarked,Q
630,Unnamed: 0,191
630,PassengerId,631
630,Survived,1
630,Pclass,1
630,Name,"Barkworth, Mr. Algernon Henry Wilson"
630,Sex,male
630,Age,80.0
630,SibSp,0.0
630,Parch,0.0
630,Ticket,27042
630,Fare,30.0
630,Cabin,A23
630,Embarked,S
631,Unnamed: 0,192
631,PassengerId,632
631,Survived,0
631,Pclass,3
631,Name,"Lundahl, Mr. Johan Svensson"
631,Sex,male
631,Age,51.0
631,SibSp,0.0
631,Parch,0.0
631,Ticket,347743
631,Fare,7.0542
631,Embarked,S
632,Unnamed: 0,193
632,PassengerId,633
632,Survived,1
632,Pclass,1
632,Name,"Stahelin-Maeglin, Dr. Max"
632,Sex,male
632,Age,32.0
632,SibSp,0.0
632,Parch,0.0
632,Ticket,13214
632,Fare,30.5
632,Cabin,B50
632,Embarked,C
633,Unnamed: 0,194
633,PassengerId,634
633,Survived,0
633,Pclass,1
633,Name,"Parr, Mr. William Henry Marsh"
633,Sex,male
633,SibSp,0.0
633,Parch,0.0
633,Ticket,112052
633,Fare,0.0
633,Embarked,S
634,Unnamed: 0,195
634,PassengerId,635
634,Survived,0
634,Pclass,3
634,Name,"Skoog, Miss. Mabel"
634,Sex,female
634,Age,9.0
634,SibSp,3.0
634,Parch,2.0
634,Ticket,347088
634,Fare,27.9
634,Embarked,S
635,Unnamed: 0,196
635,PassengerId,636
635,Survived,1
635,Pclass,2
635,Name,"Davis, Miss. Mary"
635,Sex,female
635,Age,28.0
635,SibSp,0.0
635,Parch,0.0
635,Ticket,237668
635,Fare,13.0
635,Embarked,S
636,Unnamed: 0,197
636,PassengerId,637
636,Survived,0
636,Pclass,3
636,Name,"Leinonen, Mr. Antti Gustaf"
636,Sex,male
636,Age,32.0
636,SibSp,0.0
636,Parch,0.0
636,Ticket,STON/O 2. 3101292
636,Fare,7.925
636,Embarked,S
637,Unnamed: 0,198
637,PassengerId,638
637,Survived,0
637,Pclass,2
637,Name,"Collyer, Mr. Harvey"
637,Sex,male
637,Age,31.0
637,SibSp,1.0
637,Parch,1.0
637,Ticket,C.A. 31921
637,Fare,26.25
637,Embarked,S
638,Unnamed: 0,199
638,PassengerId,639
638,Survived,0
638,Pclass,3
638,Name,"Panula, Mrs. Juha (Maria Emilia Ojala)"
638,Sex,female
638,Age,41.0
638,SibSp,0.0
638,Parch,5.0
638,Ticket,3101295
638,Fare,39.6875
638,Embarked,S
639,Unnamed: 0,200
639,PassengerId,640
639,Survived,0
639,Pclass,3
639,Name,"Thorneycroft, Mr. Percival"
639,Sex,male
639,SibSp,1.0
639,Parch,0.0
639,Ticket,376564
639,Fare,16.1
639,Embarked,S
640,Unnamed: 0,201
640,PassengerId,641
640,Survived,0
640,Pclass,3
640,Name,"Jensen, Mr. Hans Peder"
640,Sex,male
640,Age,20.0
640,SibSp,0.0
640,Parch,0.0
640,Ticket,350050
640,Fare,7.8542
640,Embarked,S
641,Unnamed: 0,202
641,PassengerId,642
641,Survived,1
641,Pclass,1
641,Name,"Sagesser, Mlle. Emma"
641,Sex,female
641,Age,24.0
641,SibSp,0.0
641,Parch,0.0
641,Ticket,PC 17477
641,Fare,69.3
641,Cabin,B35
641,Embarked,C
642,Unnamed: 0,203
642,PassengerId,643
642,Survived,0
642,Pclass,3
642,Name,"Skoog, Miss. Margit Elizabeth"
642,Sex,female
642,Age,2.0
642,SibSp,3.0
642,Parch,2.0
642,Ticket,347088
642,Fare,27.9
642,Embarked,S
643,Unnamed: 0,204
643,PassengerId,644
643,Survived,1
643,Pclass,3
643,Name,"Foo, Mr. Choong"
643,Sex,male
643,SibSp,0.0
643,Parch,0.0
643,Ticket,1601
643,Fare,56.4958
643,Embarked,S
644,Unnamed: 0,205
644,PassengerId,645
644,Survived,1
644,Pclass,3
644,Name,"Baclini, Miss. Eugenie"
644,Sex,female
644,Age,0.75
644,SibSp,2.0
644,Parch,1.0
644,Ticket,2666
644,Fare,19.2583
644,Embarked,C
645,Unnamed: 0,206
645,PassengerId,646
645,Survived,1
645,Pclass,1
645,Name,"Harper, Mr. Henry Sleeper"
645,Sex,male
645,Age,48.0
645,SibSp,1.0
645,Parch,0.0
645,Ticket,PC 17572
645,Fare,76.7292
645,Cabin,D33
645,Embarked,C
646,Unnamed: 0,207
646,PassengerId,647
646,Survived,0
646,Pclass,3
646,Name,"Cor, Mr. Liudevit"
646,Sex,male
646,Age,19.0
646,SibSp,0.0
646,Parch,0.0
646,Ticket,349231
646,Fare,7.8958
646,Embarked,S
647,Unnamed: 0,208
647,PassengerId,648
647,Survived,1
647,Pclass,1
647,Name,"Simonius-Blumer, Col. Oberst Alfons"
647,Sex,male
647,Age,56.0
647,SibSp,0.0
647,Parch,0.0
647,Ticket,13213
647,Fare,35.5
647,Cabin,A26
647,Embarked,C
648,Unnamed: 0,209
648,PassengerId,649
648,Survived,0
648,Pclass,3
648,Name,"Willey, Mr. Edward"
648,Sex,male
648,SibSp,0.0
648,Parch,0.0
648,Ticket,S.O./P.P. 751
648,Fare,7.55
648,Embarked,S
649,Unnamed: 0,210
649,PassengerId,650
649,Survived,1
649,Pclass,3
649,Name,"Stanley, Miss. Amy Zillah Elsie"
649,Sex,female
649,Age,23.0
649,SibSp,0.0
649,Parch,0.0
649,Ticket,CA. 2314
649,Fare,7.55
649,Embarked,S
650,Unnamed: 0,211
650,PassengerId,651
650,Survived,0
650,Pclass,3
650,Name,"Mitkoff, Mr. Mito"
650,Sex,male
650,SibSp,0.0
650,Parch,0.0
650,Ticket,349221
650,Fare,7.8958
650,Embarked,S
651,Unnamed: 0,212
651,PassengerId,652
651,Survived,1
651,Pclass,2
651,Name,"Doling, Miss. Elsie"
651,Sex,female
651,Age,18.0
651,SibSp,0.0
651,Parch,1.0
651,Ticket,231919
651,Fare,23.0
651,Embarked,S
652,Unnamed: 0,213
652,PassengerId,653
652,Survived,0
652,Pclass,3
652,Name,"Kalvik, Mr. Johannes Halvorsen"
652,Sex,male
652,Age,21.0
652,SibSp,0.0
652,Parch,0.0
652,Ticket,8475
652,Fare,8.4333
652,Embarked,S
653,Unnamed: 0,214
653,PassengerId,654
653,Survived,1
653,Pclass,3
653,Name,"O'Leary, Miss. Hanora ""Norah"""
653,Sex,female
653,SibSp,0.0
653,Parch,0.0
653,Ticket,330919
653,Fare,7.8292
653,Embarked,Q
654,Unnamed: 0,215
654,PassengerId,655
654,Survived,0
654,Pclass,3
654,Name,"Hegarty, Miss. Hanora ""Nora"""
654,Sex,female
654,Age,18.0
654,SibSp,0.0
654,Parch,0.0
654,Ticket,365226
654,Fare,6.75
654,Embarked,Q
655,Unnamed: 0,216
655,PassengerId,656
655,Survived,0
655,Pclass,2
655,Name,"Hickman, Mr. Leonard Mark"
655,Sex,male
655,Age,24.0
655,SibSp,2.0
655,Parch,0.0
655,Ticket,S.O.C. 14879
